cosine,jaccard,levenshtein,lcsstr,overlap,amicus,bonica,label
0.8728715609439696,0.7619047619047619,15,12,1.0,ASSOCIATED PRESS,DESPOSORIO ASSOCIATES,0
0.8685990362153793,0.7647058823529411,10,7,0.9285714285714286,ASSOCIATED PRESS,KDR ASSOCIATES,0
0.9036961141150639,0.8235294117647058,11,7,0.9333333333333333,ASSOCIATED PRESS,REID ASSOCIATES,0
0.8685990362153793,0.7647058823529411,10,7,0.9285714285714286,ASSOCIATED PRESS,RNP ASSOCIATES,0
0.875,0.7777777777777778,12,7,0.875,ASSOCIATED PRESS,SHARP ASSOCIATES,0
0.9192547197409877,0.85,10,11,0.9444444444444444,ASSOCIATION FOR COMPETITIVE TECHNOLOGY,ASSOC FOR COMPETITIVE TECHNOLOGY INC,1
0.9045340337332909,0.8181818181818182,10,10,1.0,ASSOCIATION FOR THE ADVANCEMENT OF PSYCHOLOGY,LOUISIANA ASSOCIATION FOR THE ADVANCEMENT OF PSYCHOLOGY,0
0.9161253813129043,0.8392857142857143,9,9,1.0,ASSOCIATION FOR THE EDUCATION OF YOUNG CHILDREN,COLORADO ASSOCIATION FOR THE EDUCATION OF YOUNG CHILDREN,0
0.9377035167721793,0.8823529411764706,7,14,0.9574468085106383,ASSOCIATION OF AMERICAN PHYSICIANS AND SURGEONS,ASSOCIATION OF AMERICAN PHYSICIANS & SURGEONSAAPS,1
0.9106416928094863,0.8292682926829268,9,14,1.0,ASSOCIATION OF AMERICAN PUBLISHERS,ASSOCAITION OF AMERICAN PUBLISHERS CALPAC,1
0.8710327732246504,0.7647058823529411,7,8,0.9629629629629629,ASSOCIATION OF AMERICAN RAILROADS,ASSOCIATION OF AMERICAN R R,1
0.8876253645985945,0.7878787878787878,7,8,1.0,ASSOCIATION OF AMERICAN RAILROADS,ASSOCIATION OF AMERICAN RR,1
0.8728715609439696,0.7619047619047619,24,27,1.0,ASSOCIATION OF AMERICANS RESIDENT OVERSEAS,S C ASSOCIATION OF VETERINARIANS,0
0.9321225557920982,0.8688524590163934,8,24,1.0,ASSOCIATION OF CALIFORNIA LIFE AND HEALTH INSURANCE COMPANIES,ASSOCIATION OF CA LIFE AND HEALTH INSURANCE COMPANIES,1
0.9917694073609294,0.9836065573770492,1,20,1.0,ASSOCIATION OF CALIFORNIA LIFE AND HEALTH INSURANCE COMPANIES,ASSOCIATION OF CALIORNIA LIFE AND HEALTH INSURANCE COMPANIES,1
0.939858145324779,0.8833333333333333,8,21,1.0,ASSOCIATION OF COMMUNITY ORGANIZATIONS FOR REFORM NOW,ASSOCIATION FOR COMMUNITY ORGANIZATIONS FOR REFORM NOW ACORN,1
0.8775147014620616,0.775,14,22,0.96875,ASSOCIATION OF CORPORATE COUNSEL,ASSOCIATION OF COLORADO TRUST COMPANIES,0
0.9296696802013682,0.868421052631579,30,25,0.9428571428571428,ASSOCIATION OF ELECTRONIC IMPORTERS,TORRANCE POLICE OFFICERS ASSOCIATION,0
0.9288347410476049,0.8666666666666667,10,11,0.9512195121951219,ASSOCIATION OF FLORIDA COMMUNITY DEVELOPERS,ASSOC OF FLORIDA COMMUNITY DEVELOPERS INC,1
0.9451120118672948,0.8958333333333334,8,24,0.9555555555555556,ASSOCIATION OF ILLINOIS ELECTRIC COOPERATIVES,ASSOCIATION OF LOUISIANA ELECTRIC COOPERATIVES,0
0.9304842103984708,0.8695652173913043,6,30,0.9523809523809523,ASSOCIATION OF INDEPENDENT COLLEGES AND UNIVERSITIES IN NEW JERSEY,ASSOCIATION OF INDEPENDENT COLLEGES & UNVERSITIES OF NEW JERSEY,1
0.9276014469827246,0.8627450980392157,12,28,0.9777777777777777,ASSOCIATION OF LOUISIANA ELECTRIC COOPERATIVES INC,ASSOCIATION OF ILLINOIS ELECTRIC COOPERATIVES,0
0.9591663046625439,0.92,4,4,1.0,ASSOCIATION OF LOUISIANA ELECTRIC COOPERATIVES INC,ASSOCIATION OF LOUISIANA ELECTRIC COOPERATIVES,1
0.9411239481143202,0.8857142857142857,23,20,1.0,ASSOCIATION OF NATIONAL ADVERTISERS,INDIANA ASSOCIATION OF REALTORS,0
0.5484827557301444,0.37254901960784315,29,36,0.6333333333333333,ASSOCIATION OF SOCIAL WORKERS OF ARIZONA,PHYSICIANS EQUITY ACQUISITIONS,0
0.922278072226912,0.8545454545454545,40,47,0.9591836734693877,ASSOCIATION OF UNIVERSITY CENTERS ON DISABILITIES,SOFTWARE SOLUTION SERVICES INC DBA INVITATION DESIGNS,0
0.8744746321952062,0.7647058823529411,8,17,1.0,ASSOCIATION OF WASHINGTON BUSINESS,ASSOCIATION OF WA BUSINESS,1
0.9403735032323036,0.8863636363636364,5,15,0.975,ASSOCIATIONS OF TRIAL LAWYERS OF AMERICA,ASSOCIATION OF TRIAL LAWYERS OF AMERICAATLA,1
0.6163335513613657,0.43478260869565216,27,37,0.7407407407407407,ASSOCIAZIONE DEGLI AFRICANI IN PIEMONTE,CMTE TO ELECT FRAN GILLETTE,0
0.5847053462046861,0.40816326530612246,32,37,0.6666666666666666,ASSOCIAZIONE DEGLI AFRICANI IN PIEMONTE,KRASNOW & KRASNOW PC ATTORNEYS,0
0.49613893835683387,0.2857142857142857,31,37,0.8,ASSOCIAZIONE DEGLI AFRICANI IN PIEMONTE,"VAN BEEN, LINDA",0
0.8660254037844386,0.75,9,9,1.0,ATARI INC,ARIS OPTICAN,0
0.8017837257372732,0.6428571428571429,5,10,1.0,ATARI INC,AVATAR AIR INC,0
0.8017837257372732,0.6428571428571429,6,9,1.0,ATARI INC,TRASH TAXI INC,0
0.8819171036881969,0.7777777777777778,13,16,1.0,ATHEIST LAW CENTER,HI REAL ESTATE,0
0.9036961141150639,0.8235294117647058,6,8,0.9333333333333333,ATLANTA JOURNAL,TATTNALL JOURNAL,0
0.848528137423857,0.72,14,19,1.0,ATLANTIC LEGAL FOUNDATION,ATLANTA LATINO INC,0
0.9021342216356465,0.8214285714285714,6,8,0.92,ATLANTIC LIFE INSURANCE CO,ACADIAN LIFE INSURANCE CO,0
0.920736884379251,0.8518518518518519,12,12,0.9583333333333334,ATLANTIC LIFE INSURANCE CO,OCCIDENTAL LIFE INSURANC,0
0.8924133096001623,0.8055555555555556,8,8,0.90625,ATLANTIC MUTUAL INSURANCE COMPANY,MEDICAL MUTUAL INSURANCE COMPANY,0
0.8017837257372732,0.6428571428571429,10,10,1.0,ATLANTIC RICHFIELD,ARCO ATLANTIC RICHFIELD CORP,0
0.848528137423857,0.72,7,7,1.0,ATLANTIC RICHFIELD,ATLANTIC RICHFIELD COARCO,1
0.8951435925492911,0.8064516129032258,21,25,0.9615384615384616,ATLANTIC SALMON FEDERATION,GENERAL MEDICAL TRANSPORTATION,0
0.8970852271450606,0.8125,9,12,0.9285714285714286,ATLAS VENTURES,DELS RESTAURANT,0
0.8819171036881969,0.7777777777777778,12,16,1.0,ATLAS VENTURES,MAIN STREET VALUES,0
0.8981462390204986,0.8148148148148148,6,7,0.9166666666666666,ATOCHEM NORTH AMERICA INC,SCHOTT NORTH AMERICA INC,0
0.9090909090909091,0.8333333333333334,2,3,0.9090909090909091,ATX COMMUNICATIONS INC,AJS COMMUNICATIONS INC,0
0.9090909090909091,0.8333333333333334,3,3,0.9090909090909091,ATX COMMUNICATIONS INC,BAS COMMUNICATIONS INC,0
0.9090909090909091,0.8333333333333334,5,8,0.9090909090909091,ATX COMMUNICATIONS INC,BEST COMMUNICATION INC,0
0.8780541105074453,0.7777777777777778,5,7,0.9545454545454546,ATX COMMUNICATIONS INC,CAPITAL COMMUNICATIONS INC,0
0.889108448948774,0.8,3,4,0.9090909090909091,ATX COMMUNICATIONS INC,CARR COMMUNICATIONS INC,0
0.8636363636363636,0.76,9,7,0.8636363636363636,ATX COMMUNICATIONS INC,CHARTON COMMUNICATIONS,0
0.8790490729915326,0.7727272727272727,6,7,1.0,ATX COMMUNICATIONS INC,CT COMMUNICATIONS,0
0.8780541105074453,0.7777777777777778,6,7,0.9545454545454546,ATX COMMUNICATIONS INC,HARVEST COMMUNICATIONS INC,0
0.9057894597833127,0.8260869565217391,3,3,0.95,ATX COMMUNICATIONS INC,I COMMUNICATIONS INC,0
0.889108448948774,0.8,3,4,0.9090909090909091,ATX COMMUNICATIONS INC,JAYE COMMUNICATIONS INC,0
0.8616404368553291,0.75,6,8,0.9545454545454546,ATX COMMUNICATIONS INC,KANATSIZ COMMUNICATIONS INC,0
0.8954430086935637,0.8076923076923077,5,6,0.9545454545454546,ATX COMMUNICATIONS INC,LEXTEL COMMUNICATIONS INC,0
0.8636363636363636,0.76,3,3,0.8636363636363636,ATX COMMUNICATIONS INC,LMC COMMUNICATIONS INC,0
0.8636363636363636,0.76,3,3,0.8636363636363636,ATX COMMUNICATIONS INC,LPB COMMUNICATIONS INC,0
0.8839599998785473,0.7916666666666666,3,3,0.9047619047619048,ATX COMMUNICATIONS INC,MD COMMUNICATIONS INC,0
0.8780541105074453,0.7777777777777778,6,7,0.9545454545454546,ATX COMMUNICATIONS INC,MONTOYA COMMUNICATIONS INC,0
0.889108448948774,0.8,3,4,0.9090909090909091,ATX COMMUNICATIONS INC,NTS COMMUNICATIONS INC.,0
0.8616404368553291,0.75,7,8,0.9545454545454546,ATX COMMUNICATIONS INC,TAR HEEL COMMUNICATIONS INC,0
0.8780541105074453,0.7777777777777778,6,7,0.9545454545454546,ATX COMMUNICATIONS INC,TEXCORP COMMUNICATIONS INC,0
0.8636363636363636,0.76,10,7,0.8636363636363636,ATX COMMUNICATIONS INC,WHITMAN COMMUNICATIONS,0
0.891337623249849,0.8,14,17,0.96,AUSTIN TOWING ASSOCIATION,NATIONWIDE AGENTS ASSOCIATION,0
0.8980265101338746,0.8064516129032258,11,16,1.0,AUSTIN TOWING ASSOCIATION,WASHINGTON TRUCKING ASSOCIATION,0
0.7905694150420948,0.625,12,13,1.0,AUTISM ONE,STANS AUTOMOTIVE,0
0.9036961141150639,0.8235294117647058,9,12,0.9333333333333333,AUTOLIV ASP INC,PAUL SITA CO INC,0
0.9095085938862486,0.8333333333333334,5,5,0.9375,AVCO CORPORATION,PROAC CORPORATION,0
0.8838834764831844,0.7894736842105263,5,6,0.9375,AVCO CORPORATION,SCOSTA CORPORATION,0
0.8388704928078611,0.7037037037037037,10,16,1.0,AVI CHAI FOUNDATION,DAVID L HEAD FOUNDATION INC,0
0.8902638145194516,0.8,6,11,0.9411764705882353,AVON PRODUCTS INC,AIM PRODUCTIONS INC,0
0.8677218312746247,0.7619047619047619,6,6,0.9411764705882353,AVON PRODUCTS INC,BOZEMAN PRODUCTS INC,0
0.9411764705882353,0.8888888888888888,9,13,0.9411764705882353,AVON PRODUCTS INC,DAVENPORTS CO INC,0
0.8717797887081347,0.76,11,14,1.0,B AND B OFFICE SUPPLY INC,BOB DEAN SUPPLY INC,0
0.8804087784801333,0.782608695652174,6,10,0.9473684210526315,B AND W INVESTMENTS,BAND R INVESTMENTS INC,0
0.8,0.64,15,21,1.0,BACKER AND SPIELVOGEL INC,PARK LEASING INC,0
0.9607689228305227,0.9230769230769231,1,7,1.0,BAKER  BOTTS,BAKER & BOTTS,1
0.9258200997725514,0.8571428571428571,2,8,1.0,BAKER  BOTTS,"BAKER & BOTTS,",1
0.8660254037844387,0.75,6,10,1.0,BAKER  BOTTS,"BAKER BOTTS LLP,",1
0.8660254037844387,0.75,6,10,1.0,BAKER  BOTTS,"BAKER BOTTS, LLP",1
0.9198662110077999,0.8461538461538461,10,11,1.0,BALTIMORE SUN,T MOBILEUSA,0
0.8660254037844386,0.75,7,12,1.0,BANK OF AMERICA CORP,BANK FO AMERICA,1
0.9325048082403138,0.8695652173913043,9,11,1.0,BANK ONE CORPORATION,MELLON BANK CORPORATION,0
0.9013878188659974,0.8125,13,8,1.0,BANKERS TRUST CO,TRUST CO BANK,0
0.824621125123532,0.68,9,10,1.0,BAR ASSOCIATION OF HAWAII,WA ASSOCIATION OF,0
0.8885233166386385,0.7894736842105263,14,17,1.0,BAR OF MONTREAL,HAL ROBERTSON FARMS,0
0.8908708063747479,0.8,9,13,0.9523809523809523,BARCLAYS INVESTMENT BANK,BARAK INVESTMENTS LLC,0
0.8924133096001623,0.8055555555555556,5,6,0.90625,BARRY COUNTY CHAMBER OF COMMERCE,MACOMB COUNTY CHAMBER OF COMMERCE,0
0.9045340337332909,0.8181818181818182,5,7,1.0,BAUM CO INC,ABCOM INC,0
0.8954430086935637,0.8076923076923077,7,11,0.9545454545454546,BAUSCH  LOMB INCORPORATED,MUSIC LAB INCORPORATED,0
0.8944271909999159,0.8,7,10,1.0,BAY TANKERS INC,AA RENTS INC,0
0.6831300510639733,0.4666666666666667,9,11,1.0,BAY TANKERS INC,RAK INC,0
0.7905694150420948,0.625,8,11,1.0,BAYER CORP,BARLEY LINK CORP,0
0.8581163303210331,0.75,3,6,0.9,BAYER CORP,BARTES CORP,0
0.9,0.8181818181818182,1,2,0.9,BAYER CORP,BOYER CORP,0
0.8401680504168059,0.7058823529411765,12,12,1.0,BAYER CORPORATION,ANTERRA CORP,0
0.8574929257125442,0.75,6,6,0.8823529411764706,BAYER CORPORATION,NEBRIS CORPORATION,0
0.9095085938862486,0.8333333333333334,2,3,0.9375,BAYER CORPORATION,RAER CORPORATION,0
0.8767140075192094,0.7777777777777778,3,3,0.9333333333333333,BAYER CORPORATION,SER CORPORATION,0
0.8636363636363636,0.76,7,11,0.8636363636363636,BEAUTY ENTERPRISES INC,AGUSTUS ENTERPRISE INC,0
0.9534625892455924,0.9090909090909091,2,6,1.0,BEAUTY ENTERPRISES INC,BEAU ENTERPRISES INC,0
0.8581163303210331,0.75,4,6,0.9,BEAUTY ENTERPRISES INC,BULL ENTERPRISES INC,0
0.8804087784801333,0.782608695652174,5,6,0.9473684210526315,BEAUTY ENTERPRISES INC,CAB ENTERPRISES INC,0
0.8703882797784892,0.7692307692307693,7,8,0.9090909090909091,BEAUTY ENTERPRISES INC,CULBRETH ENTERPRISES INC,0
0.8636363636363636,0.76,6,6,0.8636363636363636,BEAUTY ENTERPRISES INC,KAYDEN ENTERPRISES INC,0
0.8581163303210331,0.75,5,6,0.9,BEAUTY ENTERPRISES INC,PACE ENTERPRISES INC,0
0.7977240352174656,0.6363636363636364,15,20,1.0,BEAUTY ENTERPRISES INC,PACE NURSERIES,0
0.8636363636363636,0.76,5,6,0.8636363636363636,BEAUTY ENTERPRISES INC,RETRAC ENTERPRISES INC,0
0.8636363636363636,0.76,5,6,0.8636363636363636,BEAUTY ENTERPRISES INC,TAURAN ENTERPRISES INC,0
0.9293203772845852,0.8636363636363636,4,6,1.0,BEAUTY ENTERPRISES INC,TEA ENTERPRISES INC,0
0.9229582069908973,0.8518518518518519,4,4,1.0,BELL HELICOPTER TEXTRON INC,BELL HELICOPTER TEXTRON,1
0.8660254037844386,0.75,16,22,1.0,BELL OPERATING COMPANIES,BIG APPLE CLEANERS,0
0.6324555320336759,0.4,7,9,1.0,BELO,BAIL HOUSE,0
0.8677218312746247,0.7619047619047619,6,8,0.9411764705882353,BENTON FOUNDATION,BOECKMANN FOUNDATION,0
0.8597269536210951,0.7391304347826086,8,11,1.0,BENTON FOUNDATION,ROBERT CHINN FOUNDATION,0
0.9041944301794651,0.825,8,9,0.9166666666666666,BERKELEY PROPERTY OWNERS ASSOCIATION,GREENBRAE PROPERTY OWNERS ASSOCIATION,0
0.8804087784801333,0.782608695652174,5,7,0.9473684210526315,BERWICK INDUSTRIES INC,BEAR INDUSTRIES INC,0
0.9139076937674137,0.84,7,9,0.9545454545454546,BERWICK INDUSTRIES INC,BICKERTON INDUSTRIES INC,0
0.8651809126974003,0.7619047619047619,6,7,0.8888888888888888,BESTWAY EXPRESS INC,LOWEYS EXPRESS INC,0
0.8763560920082657,0.7741935483870968,6,6,0.96,BET TZEDEK LEGAL SERVICES,BET TZEDEK LEGAL SERVICE UNION,1
0.891337623249849,0.8,5,6,0.96,BETTER GOVERNMENT ASSOCIATION,ME GOVERNMENT ASSOCIATION,0
0.8975274678557508,0.8055555555555556,7,7,1.0,BETTER GOVERNMENT ASSOCIATION,NAVCOM BETTER GOVERNMENT ASSOCIATION,0
0.7071067811865476,0.5,11,14,1.0,BEYOND SHELTER INC,BORNS INC,0
0.816496580927726,0.6666666666666666,4,6,1.0,BIOCOM,ORBITZCOM,0
0.44035242296398963,0.25,34,38,0.6875,BIPARTISAN COMMITTEE ON ABSENTEE VOTING,"DEL GIRDICE, M J",0
0.8864052604279183,0.7857142857142857,5,8,1.0,BJC HEALTHCARE,HEALTH CARE,0
0.6915640748081247,0.4782608695652174,12,13,1.0,BLACKSMITHS,BLACKSMITH DISTRIBUTING,1
0.8839599998785473,0.7916666666666666,8,14,0.9047619047619048,BLOCK COMMUNITIES INC,BEST COMMUNICATION INC,0
0.8902638145194516,0.8,13,25,0.9411764705882353,BLUE CROSS BLUE SHIELD ASSOCIATION,BLUE CROSS & BLUE SHIELD OF KANSAS CIT,1
0.8744746321952062,0.7647058823529411,8,9,1.0,BLUE CROSS BLUE SHIELD ASSOCIATION,BLUE CROSS BLUE SHIELD ASC,1
0.917463421851129,0.8461538461538461,9,13,0.9565217391304348,BLUE SHIELD ASSOCIATION,HOME BUILDERS ASSOCIATION,0
0.8660254037844386,0.75,7,9,1.0,BMC INDUSTRIES INC,BENCHMARK INDUSTRIES INC,0
0.8743856497851875,0.7727272727272727,4,6,0.9444444444444444,BMC INDUSTRIES INC,BENMAN INDUSTRIES INC,0
0.8542821429703302,0.7391304347826086,5,7,0.9444444444444444,BMC INDUSTRIES INC,BOUCHAT INDUSTRIES INC,0
0.8959786703810408,0.8095238095238095,3,5,0.9444444444444444,BMC INDUSTRIES INC,BOWCO INDUSTRIES INC,0
0.8819171036881969,0.7777777777777778,6,6,1.0,BMC INDUSTRIES INC,CIC INDUSTRIES,0
0.8959786703810408,0.8095238095238095,4,5,0.9444444444444444,BMC INDUSTRIES INC,COBRA INDUSTRIES INC,0
0.8743856497851875,0.7727272727272727,11,15,0.9444444444444444,BMC INDUSTRIES INC,DURBIN ASSOCIATES INC,0
0.9192547197409877,0.85,4,4,0.9444444444444444,BMC INDUSTRIES INC,LCTM INDUSTRIES INC,0
0.9192547197409877,0.85,3,4,0.9444444444444444,BMC INDUSTRIES INC,MYCO INDUSTRIES INC,0
0.8888888888888888,0.8,2,2,0.8888888888888888,BMC INDUSTRIES INC,RTC INDUSTRIES INC,0
0.8593378488473195,0.75,3,5,0.9230769230769231,BOC GROUP INC,B C S GROUP INC,0
0.8894991799933214,0.8,2,4,0.9230769230769231,BOC GROUP INC,BOYD GROUP INC,0
0.8807048459279793,0.7857142857142857,3,3,0.9166666666666666,BOC GROUP INC,CA GROUP INC,0
0.8894991799933214,0.8,4,4,0.9230769230769231,BOC GROUP INC,CAPO GROUP INC,0
0.8894991799933214,0.8,3,4,0.9230769230769231,BOC GROUP INC,CBRL GROUP INC,0
0.8593378488473195,0.75,4,5,0.9230769230769231,BOC GROUP INC,SALCO GROUP INC,0
0.7745966692414834,0.6,8,12,1.0,BOEING CO,BEDLINGTON CORP,0
0.8790490729915326,0.7727272727272727,11,15,1.0,BONA SHIPPING INC,SPOKANE PUBLISHING INC,0
0.8858795678282981,0.7916666666666666,9,11,0.95,BOND MARKET ASSOCIATION,BRADEN & ASSOCIATION,0
0.8858795678282981,0.7916666666666666,7,11,0.95,BOND MARKET ASSOCIATION,OAK TREE ASSOCIATION,0
0.6882472016116853,0.47368421052631576,12,15,1.0,BORDEN CHEMICAL INC,BILMA INC,0
0.901127113779166,0.8181818181818182,7,13,0.9473684210526315,BORDEN CHEMICAL INC,OBRIEN MECHANICAL INC,0
0.9,0.8181818181818182,3,6,0.9,BORDEN INC,BONNER INC,0
0.9258200997725514,0.8571428571428571,13,13,1.0,BORDER ACTION NETWORK,BARTER NETWORK INC,0
0.9021342216356465,0.8214285714285714,7,8,0.92,BORLAND INTERNATIONAL INC,ENDEAVOR INTERNATIONAL INC,0
0.8728715609439696,0.7692307692307693,6,7,0.9523809523809523,BORLAND INTERNATIONAL INC,GAR INTERNATIONAL INC,0
0.8757605390397141,0.7777777777777778,10,10,0.9130434782608695,BORLAND INTERNATIONAL INC,NIKA INTERNATIONAL CORP,0
0.9413574486632833,0.8888888888888888,3,4,0.96,BORLAND INTERNATIONAL INC,ROCKLAND INTERNATIONAL INC,0
0.8852704127574261,0.7931034482758621,7,8,0.92,BORLAND INTERNATIONAL INC,SUN WORLD INTERNATIONAL INC,0
0.8528028654224417,0.7272727272727273,4,6,1.0,BORMANS INC,MARS INC,0
0.8660254037844387,0.75,9,13,1.0,BOSTON EDISON CO,BOSS ENT INC,0
0.9338522843510981,0.875,23,28,0.9655172413793104,BOSTON LEGAL ASSISTANCE PROJECT,GREAT PLAINS ASBESTOS CONTROL,0
0.8767140075192094,0.7777777777777778,12,13,0.9333333333333333,BOSTON WHALER INC,THE NARROWS INC,0
0.9057894597833127,0.8260869565217391,8,9,0.95,BOWATER INCORPORATED,ASTROVIEW INCORPORATED,0
0.8959786703810408,0.8095238095238095,5,7,0.9444444444444444,BOWATER INCORPORATED,BETCO INCORPORATED,0
0.8959786703810408,0.8095238095238095,4,6,0.9444444444444444,BOWATER INCORPORATED,DEWAR INCORPORATED,0
0.8858795678282981,0.7916666666666666,4,5,0.95,BOWATER INCORPORATED,GOOD WATER INCORPORATED,0
0.8677218312746247,0.7619047619047619,5,7,0.9411764705882353,BOWATER INCORPORATED,RATH INCORPORATED,0
0.9219544457292888,0.85,4,7,1.0,BOWATER INCORPORATED,ROWE INCORPORATED,0
0.9057894597833127,0.8260869565217391,8,9,0.95,BOWATER INCORPORATED,TREVARROW INCORPORATED,0
0.9534625892455924,0.9090909090909091,5,9,1.0,BOWATER INCORPORATED,TURBOWAVE INCORPORATED,0
0.9057894597833127,0.8260869565217391,6,9,0.95,BOWATER INCORPORATED,WATERTROL INCORPORATED,0
0.9165151389911681,0.84,4,4,1.0,BOY SCOUTS OF AMERICA,BOY SCOUTS OF AMERICA 261,1
0.8888888888888888,0.8,7,10,0.8888888888888888,BRIDGEMAR SERVICES,BRADS TIRE SERVICE,0
0.890049155945895,0.7959183673469388,36,39,0.975,BRIEF OF AMERICAN LAND TITLE ASSOCIATION,AMERICAN FEDERATION OF MUSICIANS TEMPO POLITICAL,0
0.7254762501100117,0.5263157894736842,13,15,1.0,BROADCAST MUSIC INC,TRISCO INC,0
0.8807048459279793,0.7857142857142857,6,8,0.9166666666666666,BROADCOM CORP,MACONDO CORP,0
0.8760375907831333,0.7674418604651163,10,10,1.0,BROTHERHOOD OF MAINTENANCE OF WAY EMPLOYEES,BROTHERHOOD OF MAINTENANCE OF WAY,1
0.8743856497851875,0.7727272727272727,8,9,0.9444444444444444,BRUNSWICK CORPORATION,NEBRIS CORPORATION,0
0.8636363636363636,0.76,7,7,0.8636363636363636,BUCKEYE ASSOCIATION OF SCHOOL ADMINISTRATORS,PONTIAC ASSOCIATION OF SCHOOL ADMINISTRATORS,0
0.9615384615384616,0.9259259259259259,2,19,0.9615384615384616,BUILDING INDUSTRY ASSOCIATION OF NORTHERN CALIFORNIA,BUILDING INDUSTRY ASSOCIATION OF SOUTHERN CALIFORNIA,0
0.8966109552498205,0.8125,10,11,0.9069767441860465,BUILDING INDUSTRY ASSOCIATION OF WASHINGTON,BUILDING INDUSTRY ASSOCIATION OF SOUTHERN CA,0
0.8894991799933214,0.8,9,12,0.9230769230769231,BUKLOD CENTER,BERKELY COUNTY,0
0.8583950752789522,0.7368421052631579,14,17,1.0,BUNKER HILL COMPANY,HENRY PAUL INC,0
0.9797958971132713,0.96,1,4,1.0,BURLINGTON INDUSTRIESINC,BURLINGTON INDUSTRIES INC,1
0.8703882797784892,0.7692307692307693,6,10,0.9090909090909091,BURLINGTON INDUSTRIESINC,LIGHTON INDUSTRIES INC,0
0.8651809126974003,0.7619047619047619,4,7,0.8888888888888888,BY-PROD CORPORATION,SYBRON CORPORATION,0
0.9045340337332909,0.8181818181818182,7,10,1.0,CABLE NEWS NETWORK INC,SENECA NETWORK INC,0
0.9284141650970551,0.8648648648648649,5,6,0.9696969696969697,CAL BUILDING INDUSTRY ASSOCIATION,CA BUILDING INDUSTRY ASSOCIATION SCC,1
0.8882347881956881,0.7941176470588235,9,11,0.9642857142857143,CAL BUILDING INDUSTRY ASSOCIATION,CALIF BUILDING INDUSTRY ASSN,1
0.8574929257125442,0.75,5,7,0.8823529411764706,CALGUNS FOUNDATION,SATYUG FOUNDATION,0
0.8944271909999159,0.8,9,9,1.0,CALIFORNIA ASSOCIATION OF COLLECTORS,CALIFORNIA ASSOCIATION OF COLLECTORS PAC-FUND,1
0.8846517369293828,0.782608695652174,10,24,1.0,CALIFORNIA ASSOCIATION OF COLLECTORS,CALIFORNIA ASSOCIATIONS OF COLLECTORS PAC FUND,1
0.8842048302391149,0.7818181818181819,12,12,1.0,CALIFORNIA ASSOCIATION OF HEALTH FACILITIES,CALIFORNIA ASSOCIATION OF HEALTH FACILITIES PAC CAHFPAC,1
0.8647908694379515,0.7608695652173914,9,17,0.8974358974358975,CALIFORNIA ASSOCIATION OF INSURANCE AGENTS,MISSOURI ASSOCATION OF INSURANCE AGENTS,0
0.9142074905486915,0.8409090909090909,8,10,0.9487179487179487,CALIFORNIA ASSOCIATION OF INSURANCE AGENTS,OAKLAND ASSOCIATION OF INSURANCE AGENTS,0
0.8997354108424374,0.8095238095238095,8,16,1.0,CALIFORNIA ASSOCIATION OF PUBLIC HOSPITALS,CALIFORNIA ASSOCIATION OF HOSPITAL,0
0.9117647058823529,0.8378378378378378,8,8,0.9117647058823529,CALIFORNIA ASSOCIATION OF REALTORS,CALIFORNIA ASSOCIATION OF HOSPITAL,0
0.9095085938862486,0.8333333333333334,6,10,0.9375,CALIFORNIA ASSOCIATION OF REALTORS,NATIONAL ASSOCIATION OF REALTORS,0
0.879191640756707,0.7837837837837838,7,8,0.90625,CALIFORNIA ASSOCIATION OF SCHOLARS,CALIFORNIA ASSOCIATION OF HEALTH,0
0.9117647058823529,0.8378378378378378,8,8,0.9117647058823529,CALIFORNIA ASSOCIATION OF SCHOLARS,CALIFORNIA ASSOCIATION OF HOSPITAL,0
0.9233805168766386,0.8526315789473684,14,29,1.0,CALIFORNIA ASSOCIATION OF THE SHEET METAL AND AIR CONDITIONING CONTRACTORS NATIONAL ASSOCIATION,CALIFORNIA ASSN SHEET METAL AND AIR CONDITIONING CONTRACTORS NATIONAL ASSOCIATION,1
0.8971499589146108,0.8048780487804879,8,9,1.0,CALIFORNIA ATTORNEYS FOR CRIMINAL JUSTICE,CA ATTORNEYS FOR CRIMINAL JUSTICE,1
0.8948381385019567,0.8048780487804879,8,9,0.9705882352941176,CALIFORNIA BUILDING INDUSTRY ASSOCIATION,NOVA BUILDING INDUSTRY ASSOCIATION,0
0.9660917830792959,0.9333333333333333,7,10,1.0,CALIFORNIA CHAMBER OF COMMERCE,AFRICIAN CHAMBER OF COMMERCE,0
0.9128709291752769,0.8333333333333334,6,16,1.0,CALIFORNIA CHAMBER OF COMMERCE,CALIFORNIA BLACK CHAMBER OF COMMERCE,0
0.96,0.9230769230769231,19,13,0.96,CALIFORNIA DENTAL SERVICE,CENTRAL CALIFORNIA DIESEL,0
0.9117647058823529,0.8378378378378378,7,19,0.9117647058823529,CALIFORNIA DUI LAWYERS ASSOCIATION,CALIFORNIA NEW DEALERS ASSOCIATION,0
0.9831920802501751,0.9666666666666667,1,7,1.0,CALIFORNIA FACULTY ASSOCIATION,CALIFONIA FACULTY ASSOCIATION,1
0.8710327732246504,0.7647058823529411,9,9,0.9629629629629629,CALIFORNIA FARM BUREAU FEDERATION,CALIFORNIA FARM BUREAU FUND,1
